29056,0.123539,-0.037042,9.847771,0,0,0.035929,0.029541,-0.284912,-0.390381,-0.216828,-0.719825,82.015528
29057,0.090045,-0.035559,9.804557,0,0,-0.007652,0.027344,-0.284912,-0.385986,-0.206072,-0.526101,82.715158
29058,0.097911,-0.045617,9.825543,0.00758,-0.00998,0.013442,0.038086,-0.280518,-0.39502,-0.216149,-0.62119,82.364303
29059,0.090331,-0.000272,9.763834,-0.038478,-0.010453,-0.048517,0.031494,-0.280518,-0.390625,-0.218329,-0.62052,82.366774
29060,0.107996,0.012146,9.819468,-0.049134,0.008536,0.007255,0.03833,-0.284912,-0.392578,-0.220541,-0.617895,82.368902
29061,0.075112,0.008846,9.830637,-0.05042,-0.024224,0.018081,0.033936,-0.284912,-0.381348,-0.221373,-0.615548,82.371026
29062,0.091678,0.026284,9.83189,-0.065371,-0.004987,0.019447,0.029297,-0.280518,-0.390625,-0.219873,-0.611728,82.373355
29063,0.039994,-0.025734,9.828145,-0.020445,-0.062687,0.015351,0.033936,-0.284912,-0.392822,-0.21945,-0.610644,82.37571
29064,0.064731,-0.017997,9.850384,-0.025,-0.036852,0.037825,0.029541,-0.284912,-0.385986,-0.221613,-0.606103,82.376441
29065,0.013994,-0.034181,9.805908,-0.015771,-0.088456,-0.007122,0.029541,-0.282715,-0.388184,-0.223385,-0.606448,82.37859
29066,0.013745,-0.034324,9.805908,-0.01569,-0.088351,-0.007121,0.029541,-0.282715,-0.388184,-0.222917,-0.602523,82.379493
29067,-0.003808,-0.051886,9.804654,-0.000714,-0.107585,-0.008486,0.031738,-0.282715,-0.388184,-0.225051,-0.600383,82.381675
29068,0.004,-0.061582,9.82564,0.009739,-0.100767,0.012625,0.040283,-0.282715,-0.385986,-0.225135,-0.59754,82.383475
29069,0.019205,-0.075929,9.81323,0.026,-0.08724,0.000433,0.031738,-0.282715,-0.385986,-0.225559,-0.596208,82.385278
29070,0.027981,-0.04909,9.793498,0.000721,-0.074166,-0.019307,0.033936,-0.284912,-0.385986,-0.22548,-0.592633,82.383509
29071,0.018681,-0.075986,9.81323,0.026058,-0.086829,0.000436,0.029541,-0.287109,-0.388184,-0.225841,-0.590148,82.383543
29072,0.052484,-0.041384,9.815744,-0.003864,-0.047797,0.003167,0.036133,-0.284912,-0.385986,-0.227759,-0.584891,82.382157
29073,0.035049,-0.058832,9.814488,0.011111,-0.06703,0.001804,0.033691,-0.280518,-0.381592,-0.226789,-0.582831,82.379169
29074,0.043888,-0.03188,9.794758,-0.014206,-0.05369,-0.017936,0.036133,-0.284912,-0.39502,-0.227186,-0.579194,82.377693
29075,0.044583,-0.036563,9.849143,-0.009744,-0.054068,0.036471,0.036133,-0.284912,-0.390381,-0.227124,-0.57804,82.375924
29076,0.052645,-0.005033,9.775029,-0.039494,-0.040237,-0.037678,0.036133,-0.284912,-0.385986,-0.227851,-0.572701,82.374762
29077,0.053186,-0.009713,9.829415,-0.035032,-0.040611,0.01673,0.029297,-0.280518,-0.383789,-0.227351,-0.570778,82.373865
29078,0.119561,0.02827,9.820788,-0.063549,0.031479,0.008613,0.037842,-0.276123,-0.393066,-0.226666,-0.563739,82.372995
29079,0.094903,0.015753,9.852926,-0.054473,0.0053,0.040556,0.035889,-0.27832,-0.393066,-0.226227,-0.56297,82.373868
29080,0.11749,-0.003272,9.807127,-0.032009,0.026568,-0.004944,0.033691,-0.27832,-0.383789,-0.225048,-0.556626,82.373554
29081,0.117196,-0.003409,9.80713,-0.03201,0.026569,-0.004944,0.033691,-0.282715,-0.385986,-0.226699,-0.554663,82.372162
29082,0.076222,0.00256,9.797289,-0.043264,-0.012125,-0.015205,0.033691,-0.282715,-0.385986,-0.227878,-0.548576,82.372342
29083,0.114979,-0.035794,9.793468,-0.000381,0.021496,-0.018502,0.035889,-0.280518,-0.383789,-0.22874,-0.548013,82.373272
29084,0.114796,-0.035977,9.79347,0.000068,0.022098,-0.018504,0.033936,-0.286865,-0.392578,-0.227874,-0.542596,82.374512
29085,0.081957,-0.039273,9.804614,-0.001216,-0.010656,-0.007658,0.038086,-0.282715,-0.385986,-0.228687,-0.540564,82.375155
29086,0.064475,-0.056692,9.803352,0.014209,-0.029308,-0.009013,0.033936,-0.284912,-0.390381,-0.226056,-0.534289,82.377078
29087,0.048505,-0.042556,9.815759,-0.002049,-0.042827,0.00319,0.031494,-0.280518,-0.392822,-0.228136,-0.530677,82.378972
29088,0.040519,-0.038012,9.849155,-0.00757,-0.049106,0.036499,0.035889,-0.27832,-0.393066,-0.22728,-0.522787,82.380749
29089,0.006728,-0.03627,9.805908,-0.013326,-0.081509,-0.007058,0.033691,-0.280518,-0.388428,-0.224642,-0.52059,82.381831
29090,0.006432,-0.036152,9.805909,-0.012976,-0.080664,-0.00705,0.035889,-0.27832,-0.379395,-0.224529,-0.514163,82.381597
29091,0.006216,-0.036367,9.805908,-0.012976,-0.080664,-0.00705,0.033936,-0.286865,-0.390381,-0.225788,-0.512903,82.381368
29092,-0.025685,-0.003373,9.776327,-0.049544,-0.106363,-0.03703,0.033691,-0.282715,-0.385986,-0.225733,-0.504859,82.380026
29093,-0.009763,-0.022705,9.818308,-0.028807,-0.093188,0.005167,0.040283,-0.284912,-0.388184,-0.228285,-0.503804,82.379855
29094,0.024392,0.011814,9.820851,-0.058197,-0.053411,0.007884,0.031494,-0.280518,-0.388428,-0.226491,-0.496573,82.378805
29095,0.05517,-0.017022,9.796047,-0.025681,-0.026382,-0.01654,0.035889,-0.280518,-0.388428,-0.229444,-0.494496,82.378952
29096,0.095353,-0.023934,9.80591,-0.013468,0.014267,-0.006304,0.031738,-0.284912,-0.390381,-0.230581,-0.483396,82.379534
29097,0.064324,0.004315,9.830717,-0.045979,-0.012758,0.018125,0.033936,-0.284912,-0.388184,-0.230618,-0.484864,82.379823
29098,0.095089,-0.024223,9.805912,-0.012763,0.015452,-0.006305,0.031738,-0.282715,-0.388184,-0.227363,-0.474523,82.379069
29099,0.094645,-0.024174,9.805916,-0.012761,0.015451,-0.006305,0.035889,-0.280518,-0.392822,-0.226862,-0.472289,82.379661
29100,0.109795,-0.038327,9.793518,0.004102,0.030053,-0.018526,0.033691,-0.27832,-0.390625,-0.223297,-0.46427,82.379856
29101,0.085,-0.050888,9.825638,0.013197,0.003905,0.01344,0.033936,-0.284912,-0.385986,-0.223664,-0.461477,82.38138
29102,0.117279,-0.047693,9.814517,0.015015,0.037544,0.002563,0.035889,-0.280518,-0.388428,-0.219943,-0.455682,82.381428
29103,0.059309,-0.058628,9.803373,0.018337,-0.021038,-0.008999,0.031738,-0.284912,-0.385986,-0.220309,-0.452892,82.382954
29104,0.068469,-0.036556,9.838046,-0.002033,-0.007951,0.025661,0.031738,-0.282715,-0.388184,-0.218874,-0.444319,82.38489
29105,0.075318,-0.041182,9.804659,0.003847,-0.001048,-0.007653,0.033691,-0.280518,-0.390625,-0.216223,-0.442134,82.385984
29106,0.059526,-0.026864,9.81706,-0.012041,-0.013836,0.004572,0.035889,-0.280518,-0.388428,-0.21679,-0.435869,82.386844
29107,0.05907,-0.027111,9.817062,-0.01204,-0.01384,0.004572,0.031738,-0.284912,-0.383545,-0.21755,-0.432389,82.387219
29108,0.043235,-0.012939,9.82946,-0.027827,-0.026702,0.016801,0.036133,-0.284912,-0.383545,-0.215755,-0.427292,82.387771
29109,0.050326,-0.017715,9.796071,-0.021948,-0.019806,-0.016515,0.038086,-0.284912,-0.385986,-0.215246,-0.425077,82.388379
29110,0.01749,-0.020709,9.807186,-0.02256,-0.051804,-0.005627,0.038086,-0.280518,-0.381592,-0.211039,-0.419019,82.388276
29111,0.009069,-0.011175,9.786192,-0.03293,-0.058413,-0.026714,0.038086,-0.282715,-0.385986,-0.211363,-0.416226,82.389805
29112,0.016711,-0.020838,9.807187,-0.021971,-0.050925,-0.005621,0.038086,-0.27832,-0.38623,-0.210336,-0.408373,82.389777
29113,0.031917,-0.035327,9.794793,-0.005709,-0.037421,-0.017852,0.033936,-0.284912,-0.381348,-0.211131,-0.407798,82.390706
29114,0.04868,-0.018193,9.796079,-0.020138,-0.01735,-0.016507,0.038086,-0.284912,-0.383545,-0.210671,-0.39923,82.391342
29115,0.031198,-0.035862,9.794793,-0.00515,-0.036584,-0.017849,0.033691,-0.280518,-0.388428,-0.211848,-0.397945,82.391105
29116,0.104123,-0.039234,9.793577,0.008337,0.036374,-0.01855,0.033691,-0.282715,-0.390625,-0.20925,-0.390996,82.3907
29117,0.038677,-0.045557,9.815789,0.005803,-0.0291,0.003239,0.033691,-0.282715,-0.381348,-0.210371,-0.388234,82.390172
29118,0.09432,-0.066528,9.813288,0.034168,0.024412,0.00119,0.036133,-0.286865,-0.392578,-0.210715,-0.381857,82.388604
29119,0.087487,-0.025622,9.805979,-0.00742,0.023535,-0.006316,0.031494,-0.280518,-0.388428,-0.210977,-0.379349,82.388635
29120,0.110644,-0.049416,9.814586,0.019548,0.04428,0.002527,0.035889,-0.282715,-0.392822,-0.209491,-0.373663,82.389575
29121,0.086591,-0.025637,9.805987,-0.007067,0.024165,-0.006317,0.038086,-0.280518,-0.390625,-0.209261,-0.369241,82.388717
29122,0.094173,-0.035226,9.826987,0.003483,0.031501,0.014763,0.035889,-0.282715,-0.388184,-0.210138,-0.363669,82.387529
29123,0.103041,-0.008528,9.807286,-0.021862,0.044124,-0.00498,0.029541,-0.282715,-0.385986,-0.210928,-0.363084,82.38845
29124,0.087326,0.005638,9.819679,-0.037807,0.030802,0.007261,0.031738,-0.284912,-0.385986,-0.209665,-0.359349,82.389188
29125,0.086939,0.005537,9.819683,-0.037794,0.030801,0.007261,0.035889,-0.280518,-0.385986,-0.210403,-0.35731,82.389836
29126,0.078466,0.014858,9.79869,-0.047753,0.024312,-0.013819,0.035889,-0.282715,-0.390625,-0.209232,-0.353514,82.389847
29127,0.08549,0.00987,9.765307,-0.041877,0.031192,-0.047141,0.033691,-0.280518,-0.392822,-0.210408,-0.351938,82.391111
29128,0.043626,-0.020229,9.796099,-0.017585,-0.013922,-0.016496,0.033691,-0.27832,-0.38623,-0.2094,-0.348599,82.391959
29129,0.035717,-0.015294,9.829487,-0.023434,-0.020806,0.016826,0.03833,-0.286865,-0.383545,-0.207515,-0.344373,82.393697
29130,0.042628,-0.020062,9.796103,-0.016982,-0.013718,-0.016495,0.036133,-0.284912,-0.390381,-0.205949,-0.341266,82.396955
29131,0.003908,0.013008,9.854264,-0.055317,-0.047597,0.041315,0.036133,-0.284912,-0.385986,-0.207097,-0.337897,82.399409
29132,0.040157,-0.052182,9.782417,0.014931,-0.019156,-0.030079,0.029297,-0.27832,-0.381592,-0.204635,-0.334037,82.399903
29133,-0.00013,-0.050693,9.826886,0.007822,-0.058771,0.01415,0.040283,-0.280518,-0.390625,-0.205355,-0.331675,82.40203
29134,0.030452,-0.07949,9.802112,0.040518,-0.031509,-0.01034,0.031494,-0.280518,-0.385986,-0.20649,-0.328471,82.40183
29135,0.022124,-0.070057,9.781114,0.030144,-0.038128,-0.031418,0.031738,-0.282715,-0.390625,-0.205053,-0.326781,82.401489
29136,0.04718,-0.061986,9.803419,0.025702,-0.012243,-0.009001,0.031494,-0.280518,-0.385986,-0.203408,-0.3271,82.402124
29137,0.00693,-0.060458,9.847883,0.01859,-0.051862,0.03523,0.033691,-0.282715,-0.385986,-0.205795,-0.323122,82.401402
29138,0.039118,-0.057634,9.836803,0.020086,-0.019017,0.024323,0.036133,-0.286865,-0.385742,-0.205424,-0.322091,82.402289
29139,0.05368,-0.067428,9.770035,0.031807,-0.005269,-0.042325,0.033691,-0.27832,-0.393066,-0.207387,-0.319466,82.39978
29140,0.064049,-0.008991,9.764037,-0.02467,0.013443,-0.048476,0.031494,-0.280518,-0.385986,-0.206155,-0.316391,82.398389
29141,0.056487,-0.004064,9.797422,-0.030511,0.006556,-0.015151,0.029541,-0.282715,-0.392822,-0.205171,-0.315527,82.397215
29142,0.098442,0.021363,9.82104,-0.050125,0.051515,0.008606,0.036133,-0.286865,-0.388184,-0.20445,-0.313996,82.398057
29143,0.096421,-0.010239,9.807352,-0.018899,0.045762,-0.004981,0.031738,-0.284912,-0.385986,-0.204741,-0.311915,82.396686
29144,0.113348,0.007188,9.808662,-0.033201,0.065027,-0.003639,0.033691,-0.280518,-0.388428,-0.199968,-0.311477,82.39777
29145,0.08062,0.004004,9.819737,-0.034452,0.032273,0.007268,0.038086,-0.282715,-0.388184,-0.201526,-0.309297,82.397948
29146,0.087671,-0.000868,9.786358,-0.028424,0.039379,-0.026057,0.033691,-0.27832,-0.388428,-0.200194,-0.305903,82.396445
29147,0.111483,-0.029389,9.849363,0.002766,0.059225,0.037172,0.036133,-0.284912,-0.388184,-0.200914,-0.30396,82.397166
29148,0.085906,-0.037451,9.827055,0.007501,0.033397,0.014755,0.036133,-0.286865,-0.385742,-0.201288,-0.300632,82.39815
29149,0.067785,-0.05032,9.771362,0.017946,0.0144,-0.040988,0.038086,-0.282715,-0.383789,-0.20247,-0.299144,82.399479
29150,0.085172,-0.037845,9.82706,0.008341,0.033543,0.014754,0.031738,-0.287109,-0.383545,-0.19859,-0.295184,82.400468
29151,0.090624,-0.074448,9.779986,0.045425,0.034669,-0.032165,0.035889,-0.282715,-0.392822,-0.199717,-0.293667,82.401781
29152,0.076458,-0.028777,9.806063,-0.00159,0.026649,-0.006321,0.038086,-0.27832,-0.383789,-0.198599,-0.292555,82.402655
29153,0.057311,-0.077873,9.791053,0.044627,0.001661,-0.021259,0.033691,-0.280518,-0.390625,-0.197493,-0.289937,82.40271
29154,0.058661,-0.046214,9.804751,0.013215,0.007471,-0.007664,0.031738,-0.284912,-0.388184,-0.199578,-0.289086,82.403123
29155,0.041247,-0.063735,9.803434,0.028212,-0.011778,-0.009007,0.040283,-0.27832,-0.388428,-0.200202,-0.285961,82.402062
29156,0.034963,-0.027411,9.850513,-0.008876,-0.01285,0.037913,0.040283,-0.282715,-0.390381,-0.200787,-0.283083,82.401328
29157,0.051034,-0.005285,9.797451,-0.02838,0.00663,-0.015145,0.035889,-0.280518,-0.383789,-0.200177,-0.280897,82.401969
29158,0.035316,0.008992,9.80983,-0.044472,-0.006515,-0.002893,0.031738,-0.284912,-0.388184,-0.199987,-0.278007,82.398451
29159,0.050441,-0.005489,9.797454,-0.028211,0.006977,-0.015145,0.038086,-0.282715,-0.385986,-0.201937,-0.274725,82.398889
29160,0.044307,0.030678,9.844534,-0.064834,0.005695,0.031779,0.031494,-0.280518,-0.388428,-0.20014,-0.274661,82.400173
29161,0.041865,0.003326,9.776454,-0.038148,0.000205,-0.036218,0.035889,-0.280518,-0.388428,-0.204259,-0.272812,82.400405
29162,0.083782,0.028152,9.800107,-0.057869,0.045045,-0.012456,0.03833,-0.286865,-0.392578,-0.20588,-0.272709,82.400883
29163,0.08994,-0.013179,9.80741,-0.01624,0.045918,-0.004977,0.033691,-0.282715,-0.390625,-0.207018,-0.271484,82.400695
29164,0.072604,-0.030777,9.806086,-0.001017,0.026671,-0.006321,0.033936,-0.284912,-0.388184,-0.206845,-0.269778,82.400924
29165,0.080304,-0.040463,9.82709,0.009398,0.033283,0.014754,0.033691,-0.27832,-0.393066,-0.207553,-0.267463,82.403088
29166,0.102912,-0.059529,9.781338,0.031255,0.05333,-0.030823,0.031494,-0.280518,-0.390625,-0.208212,-0.268486,82.406561
29167,0.087215,-0.045333,9.793715,0.015027,0.039819,-0.018571,0.038086,-0.280518,-0.385986,-0.209398,-0.266963,82.407865
29168,0.102292,-0.059632,9.781344,0.031104,0.053114,-0.030821,0.035889,-0.282715,-0.388184,-0.209286,-0.265273,82.409667
29169,0.060212,-0.089693,9.812067,0.055216,0.007752,-0.000184,0.038086,-0.282715,-0.388184,-0.210897,-0.263054,82.409812
29170,0.053362,-0.048488,9.80477,0.013826,0.006959,-0.007664,0.031738,-0.284912,-0.388184,-0.207448,-0.259431,82.407929
29171,0.068393,-0.062524,9.792401,0.030076,0.020449,-0.019916,0.042725,-0.286865,-0.387939,-0.206901,-0.257229,82.408553
29172,0.04349,-0.075169,9.824449,0.039964,-0.00561,0.012062,0.035889,-0.276123,-0.388428,-0.203324,-0.254255,82.407344
29173,0.053863,-0.016588,9.818481,-0.016601,0.012741,0.005933,0.040283,-0.280518,-0.385986,-0.201866,-0.252588,82.407024
29174,0.06162,-0.025976,9.839488,-0.006689,0.019745,0.027006,0.033691,-0.280518,-0.385986,-0.204982,-0.249234,82.40354
29175,0.020624,-0.019383,9.829523,-0.018344,-0.019605,0.01684,0.035889,-0.282715,-0.385986,-0.20269,-0.245989,82.404934
29176,0.061859,0.010805,9.798814,-0.042251,0.025455,-0.013796,0.031738,-0.287109,-0.388184,-0.201281,-0.246057,82.405542
29177,0.03689,-0.001871,9.830859,-0.033108,-0.000658,0.018185,0.040283,-0.280518,-0.385986,-0.201977,-0.242529,82.405892
29178,0.020454,0.01704,9.788846,-0.053381,-0.014008,-0.023961,0.033936,-0.286865,-0.388184,-0.199229,-0.241755,82.405732
29179,0.043661,-0.006691,9.797486,-0.026723,0.00611,-0.01514,0.035889,-0.280518,-0.385986,-0.198174,-0.239345,82.40422
29180,0.027896,0.007626,9.809855,-0.042464,-0.007698,-0.002885,0.036133,-0.284912,-0.388184,-0.195427,-0.239748,82.40545
29181,0.074667,-0.040071,9.827136,0.010838,0.032534,0.014755,0.033936,-0.284912,-0.390381,-0.196556,-0.238147,82.406699
29182,0.049157,-0.047973,9.804795,0.015852,0.006368,-0.007667,0.031738,-0.284912,-0.388184,-0.192808,-0.236608,82.408912
29183,0.008018,-0.041449,9.794818,0.004213,-0.032986,-0.017835,0.038086,-0.284912,-0.385986,-0.192107,-0.233198,82.40774
29184,0.031139,-0.065031,9.803463,0.031584,-0.013198,-0.009019,0.036133,-0.284912,-0.383545,-0.185828,-0.233568,82.409681
29185,-0.017222,-0.053637,9.826855,0.014118,-0.059436,0.014139,0.038086,-0.282715,-0.390381,-0.18468,-0.23087,82.409681
29186,0.015023,-0.050261,9.815831,0.015933,-0.026515,0.003235,0.038086,-0.282715,-0.388184,-0.179398,-0.228225,82.406593
29187,0.013193,-0.081608,9.802133,0.047183,-0.032254,-0.010372,0.036133,-0.286865,-0.385742,-0.177803,-0.226833,82.404773
29188,0.031629,-0.032492,9.817172,0.001721,-0.007098,0.004587,0.035889,-0.280518,-0.392822,-0.17408,-0.223344,82.400163
29189,0.039415,-0.042019,9.838184,0.012177,-0.000478,0.025657,0.038086,-0.282715,-0.390381,-0.173732,-0.222449,82.396903
29190,0.079319,-0.043958,9.793789,0.018577,0.03939,-0.018576,0.038086,-0.284912,-0.381348,-0.181418,-0.220824,82.391151
29191,0.106031,-0.004898,9.829839,-0.017158,0.070993,0.017454,0.031738,-0.282715,-0.388184,-0.183323,-0.221346,82.387662
29192,0.130465,0.007401,9.797809,-0.02549,0.096775,-0.014518,0.033691,-0.282715,-0.388184,-0.179976,-0.220697,82.387783
29193,0.147981,0.019607,9.853535,-0.035835,0.115752,0.041234,0.038086,-0.280518,-0.390625,-0.183135,-0.22112,82.385843
29194,0.178266,-0.004428,9.77443,-0.008315,0.1429,-0.037679,0.035889,-0.280518,-0.385986,-0.184772,-0.22013,82.384601
29195,0.163019,0.005137,9.84118,-0.019933,0.129142,0.028977,0.031738,-0.284912,-0.388184,-0.184488,-0.218288,82.38578
29196,0.170188,0.000494,9.807813,-0.013907,0.135308,-0.004341,0.033691,-0.280518,-0.385986,-0.181405,-0.220619,82.388452
29197,0.145248,-0.012048,9.839847,-0.004719,0.109186,0.027632,0.035889,-0.282715,-0.388184,-0.181517,-0.217791,82.389977
29198,0.136686,-0.002573,9.818844,-0.015154,0.102049,0.006567,0.038086,-0.280518,-0.390625,-0.181207,-0.217265,82.393782
29199,0.110044,-0.046727,9.837171,0.025241,0.070188,0.024928,0.033691,-0.280518,-0.390625,-0.179615,-0.215262,82.394941
29200,0.110784,-0.010218,9.796498,-0.011413,0.075938,-0.015859,0.040283,-0.282715,-0.392822,-0.184492,-0.215639,82.395515
29201,0.076123,-0.045048,9.793809,0.018565,0.037462,-0.018568,0.040283,-0.280518,-0.383789,-0.185083,-0.211812,82.397367
29202,0.035187,-0.038542,9.78381,0.006844,-0.001145,-0.028741,0.035889,-0.280518,-0.385986,-0.18385,-0.207182,82.392035
29203,0.02747,-0.033554,9.817181,0.001041,-0.008019,0.004586,0.035889,-0.27832,-0.388428,-0.183202,-0.204548,82.394063
29204,-0.005545,-0.036583,9.82819,-0.00079,-0.041006,0.015487,0.035889,-0.280518,-0.381592,-0.185829,-0.203879,82.395686
29205,-0.03829,-0.039728,9.839197,-0.002035,-0.073732,0.026388,0.031494,-0.27832,-0.38623,-0.186611,-0.204396,82.398337
