0,0.5607122,1.117211,0.01309396,331.331,355.8934,354.3957,0.00282371,0.9819888,0.2004337,300.3185,347.7048,359.2749,-0.03237426,1.202037,-0.2449789,349.2271,356.1495,358.2161,2,2,11,7,2019,3,3,59,344
0.01111111,0.5587753,1.11653,0.01272725,331.5922,354.7765,355.5394,0.002807736,0.9819781,0.2003152,300.3146,347.6942,359.2878,-0.03231708,1.202063,-0.2450744,349.2275,356.1552,358.2155,2,2,11,7,2019,3,3,59,353
0.02222222,0.5575551,1.116091,0.01231562,331.7383,354.2728,357.2285,0.002875924,0.9820219,0.2003316,300.3102,347.7035,359.2774,-0.03219435,1.201959,-0.2450839,349.2353,356.176,358.2191,2,2,11,7,2019,3,3,59,364
0.03333334,0.5571212,1.115758,0.01220867,331.8022,354.1744,358.0262,0.003034234,0.9818671,0.2001941,300.3139,347.7132,359.2722,-0.0321774,1.201951,-0.2450559,349.2399,356.2043,358.2186,2,2,11,7,2019,3,3,59,375
0.04444445,0.5571219,1.115538,0.01210865,331.9105,354.2926,358.2099,0.003028631,0.9818428,0.2002995,300.3175,347.7101,359.2694,-0.03225385,1.201855,-0.2450478,349.2328,356.2201,358.23,2,2,11,7,2019,3,3,59,386
0.05555556,0.5564052,1.114701,0.01169182,332.0569,354.2639,358.4548,0.002900481,0.9817111,0.2002855,300.3115,347.6949,359.289,-0.03220407,1.201792,-0.2450472,349.2357,356.2394,358.2424,2,2,11,7,2019,3,3,59,399
0.06666667,0.556409,1.113895,0.01214564,332.4004,354.2571,358.3232,0.002839565,0.9817232,0.2002829,300.3127,347.7052,359.2816,-0.03218389,1.201765,-0.2450525,349.2406,356.2453,358.242,2,2,11,7,2019,3,3,59,410
0.07777778,0.5563201,1.113462,0.01258208,332.7487,354.2719,358.0867,0.002839088,0.9816895,0.2003202,300.3169,347.7031,359.2802,-0.03209402,1.201791,-0.2450967,349.2329,356.2537,358.2376,2,2,11,7,2019,3,3,59,420
0.08888889,0.5563465,1.113156,0.01268384,332.9564,354.3106,358.0272,0.003053904,0.9818475,0.2003444,300.309,347.6964,359.289,-0.03203066,1.201752,-0.2451153,349.2515,356.2467,358.243,2,2,11,7,2019,3,3,59,432
0.1,0.5565871,1.112713,0.01299286,333.102,354.3546,358.1859,0.003136516,0.98182,0.2001734,300.3075,347.7191,359.267,-0.03209326,1.201753,-0.2452191,349.2441,356.2476,358.2439,2,2,11,7,2019,3,3,59,442
0.1111111,0.5566701,1.112523,0.01299712,333.2163,354.442,358.3173,0.003197908,0.9818249,0.1999889,300.3003,347.7069,359.2689,-0.03223544,1.201664,-0.2452664,349.2201,356.2388,358.2398,2,2,11,7,2019,3,3,59,453
0.1222222,0.55695,1.11231,0.01322551,333.3219,354.6732,358.3369,0.003049374,0.9816345,0.2000111,300.3093,347.7016,359.2799,-0.03233162,1.201793,-0.2452984,349.2206,356.2173,358.2503,2,2,11,7,2019,3,3,59,465
0.1333333,0.5572635,1.112405,0.01283067,333.404,354.9247,357.9789,0.002831697,0.9818441,0.1999558,300.307,347.6906,359.2873,-0.03235624,1.201819,-0.2452685,349.2133,356.2124,358.2543,2,2,11,7,2019,3,3,59,476
0.1444445,0.55746,1.112411,0.0131126,333.4701,354.9047,357.3936,0.002813339,0.9818261,0.2001518,300.3118,347.6925,359.2837,-0.03232886,1.201871,-0.2452753,349.2084,356.1911,358.2669,2,2,11,7,2019,3,3,59,487
0.1555556,0.5574511,1.112609,0.013484,333.6665,354.6443,357.0369,0.002988458,0.9819994,0.2001539,300.3104,347.6937,359.2917,-0.03238562,1.201903,-0.2452904,349.2063,356.18,358.266,2,2,11,7,2019,3,3,59,498
0.1666667,0.5573369,1.112422,0.01359878,333.9393,354.6357,357.0647,0.002975225,0.9820334,0.2001537,300.3124,347.6962,359.2867,-0.03240034,1.201878,-0.2452916,349.1932,356.1726,358.2746,2,2,11,7,2019,3,3,59,509
0.1777778,0.557638,1.111949,0.01382431,334.0417,354.7837,357.2217,0.002980113,0.9820484,0.2001735,300.3138,347.6964,359.2884,-0.03240892,1.201912,-0.2452797,349.1977,356.1555,358.298,2,2,11,7,2019,3,3,59,520
0.1888889,0.5580589,1.112002,0.0134352,334.0195,355.0882,357.4447,0.002939582,0.9820302,0.2001715,300.3102,347.6919,359.2943,-0.03238022,1.201922,-0.2452509,349.1696,356.1468,358.3005,2,2,11,7,2019,3,3,59,532
0.2,0.5584992,1.112193,0.01296552,333.9619,355.3638,357.5627,0.003031731,0.9819489,0.2001553,300.3121,347.6966,359.2902,-0.0323872,1.201941,-0.2452045,349.1362,356.1476,358.3163,2,2,11,7,2019,3,3,59,543
0.2111111,0.5585293,1.112168,0.01276834,333.9123,355.29,357.4979,0.003038883,0.9819293,0.2002401,300.3193,347.7,359.283,-0.03240225,1.201975,-0.2451504,349.1319,356.1472,358.3208,2,2,11,7,2019,3,3,59,554
