0,0.8271471,1.142709,-0.3171156,333.9089,335.4447,355.0948,0.000134349,0.9305842,0.1999713,300.7944,348.6443,358.7995,-0.01481561,1.138836,-0.1282582,341.5363,358.7044,5.351287,2,2,11,21,2019,1,22,13,782
0.01111111,0.8286386,1.143489,-0.3164783,333.7159,334.8655,355.1715,0.000138164,0.9305565,0.199965,300.7957,348.6546,358.7907,-0.01467252,1.138862,-0.1281612,341.5286,358.7186,5.334094,2,2,11,21,2019,1,22,13,790
0.02222222,0.8302093,1.143161,-0.3168476,333.6944,334.3197,355.6912,0.000241637,0.9306097,0.2001079,300.7998,348.6615,358.7827,-0.01462304,1.138856,-0.1281232,341.5305,358.7315,5.322461,2,2,11,21,2019,1,22,13,801
0.03333334,0.8317796,1.143171,-0.3163596,333.6519,334.1596,356.3629,0.000267267,0.9305962,0.2000418,300.7874,348.6522,358.794,-0.01470703,1.138951,-0.1281312,341.5119,358.736,5.321947,2,2,11,21,2019,1,22,13,813
0.04444445,0.8337127,1.143319,-0.3160807,333.6207,334.1927,356.7152,7.22E-05,0.930778,0.2000473,300.7958,348.6597,358.7857,-0.01468826,1.138928,-0.1280897,341.5006,358.7429,5.314785,2,2,11,21,2019,1,22,13,825
0.05555556,0.8361633,1.142969,-0.3153814,333.6928,334.958,356.5254,2.30E-05,0.9307441,0.2000407,300.8011,348.6467,358.7987,-0.01465222,1.138967,-0.1280246,341.4982,358.736,5.319965,2,2,11,21,2019,1,22,13,836
0.06666667,0.8389575,1.142912,-0.3147573,333.8135,335.4838,356.2634,1.19E-05,0.9307446,0.2000492,300.7986,348.6464,358.7946,-0.01466033,1.139027,-0.1279684,341.4979,358.7682,5.273693,2,2,11,21,2019,1,22,13,847
0.07777778,0.8418065,1.142166,-0.3133073,334.1977,336.0854,355.6864,2.56E-05,0.9307382,0.2000543,300.794,348.6387,358.8065,-0.01456203,1.139131,-0.1279154,341.4977,358.7871,5.217928,2,2,11,21,2019,1,22,13,859
0.08888889,0.8440862,1.141873,-0.3120655,334.5306,336.4702,355.4572,0.000169754,0.9308755,0.2000593,300.7932,348.6428,358.7934,-0.01454866,1.139148,-0.1277785,341.509,358.8029,5.188576,2,2,11,21,2019,1,22,13,869
0.1,0.8458923,1.141125,-0.3107406,334.9575,336.7416,355.3172,0.000158548,0.9308817,0.2001395,300.8008,348.6554,358.7852,-0.01448499,1.139118,-0.1277526,341.5376,358.8266,5.179225,2,2,11,21,2019,1,22,13,880
0.1111111,0.8479965,1.140133,-0.3100111,335.2744,336.8552,355.1883,0.000175595,0.930856,0.2001297,300.8019,348.6542,358.7871,-0.01446671,1.139106,-0.1277101,341.562,358.8626,5.174548,2,2,11,21,2019,1,22,13,893
0.1222222,0.8492358,1.139881,-0.3092569,335.3937,336.691,355.0033,0.000131726,0.9308465,0.2001594,300.7982,348.673,358.7737,-0.01440564,1.139088,-0.1277574,341.571,358.8707,5.204158,2,2,11,21,2019,1,22,13,903
0.1333333,0.849898,1.13965,-0.3083719,335.51,336.3412,355.2341,0.0001086,0.9308633,0.2000138,300.7936,348.6622,358.7807,-0.01439374,1.139073,-0.1277245,341.5629,358.876,5.238606,2,2,11,21,2019,1,22,13,913
0.1444445,0.8506981,1.139349,-0.3080056,335.6279,336.2196,355.7507,5.05E-05,0.9308928,0.2000071,300.7979,348.6586,358.7928,-0.01436336,1.139066,-0.1277069,341.5627,358.8871,5.247156,2,2,11,21,2019,1,22,13,925
0.1555556,0.8524095,1.139293,-0.3079639,335.5329,336.4691,355.9667,7.56E-05,0.9309502,0.2000679,300.796,348.6623,358.7887,-0.01433484,1.139062,-0.1277081,341.5784,358.8943,5.249402,2,2,11,21,2019,1,22,13,935
