0,0.323782,1.099671,0.1608564,333.3239,316.2635,2.394923,5.71E-05,0.9832096,0.2009587,300.3921,346.0464,358.0618,-0.0492836,1.17369,-0.01203251,354.8526,9.077863,359.1514,2,2,1,20,2020,1,50,3,779
0.01111111,0.3236589,1.101179,0.1597278,332.4662,315.4468,3.526036,0.000138164,0.9831405,0.2010306,300.3928,346.0443,358.0633,-0.04936028,1.173731,-0.01200082,354.8655,9.061551,359.1592,2,2,1,20,2020,1,50,3,783
0.02222222,0.3224828,1.101277,0.1576666,332.3765,314.1279,5.742737,0.000219703,0.983193,0.2010522,300.3944,346.0422,358.0585,-0.04943938,1.173736,-0.01198667,354.8554,9.037428,359.1687,2,2,1,20,2020,1,50,3,795
0.03333334,0.3209362,1.100904,0.156793,332.4346,312.8827,7.48047,0.0001508,0.9832661,0.2010721,300.3926,346.0396,358.0586,-0.04955518,1.173727,-0.01207168,354.8551,9.022322,359.1803,2,2,1,20,2020,1,50,3,806
0.04444445,0.3200402,1.101086,0.1550349,332.5463,311.9527,8.29582,0.000129223,0.98326,0.2009573,300.3905,346.0424,358.0539,-0.04965872,1.173676,-0.01206141,354.8685,9.008537,359.1862,2,2,1,20,2020,1,50,3,817
0.05555556,0.3191764,1.100258,0.1545169,332.7087,311.7332,8.236756,9.33E-05,0.9832143,0.2009672,300.3841,346.054,358.0428,-0.04977173,1.17368,-0.01204679,354.8832,9.006908,359.2061,2,2,1,20,2020,1,50,3,828
0.06666667,0.3192673,1.100241,0.1541694,332.7885,311.7858,8.143112,7.78E-05,0.9832027,0.200945,300.3855,346.0469,358.0517,-0.04980699,1.173667,-0.01201494,354.8897,8.987763,359.2067,2,2,1,20,2020,1,50,3,839
0.07777778,0.3201468,1.099845,0.1549719,333.0617,312.4097,7.351116,-2.62E-06,0.9832313,0.2009484,300.3917,346.0422,358.0605,-0.04995605,1.173587,-0.01198671,354.8951,8.981374,359.215,2,2,1,20,2020,1,50,3,851
0.08888889,0.3203461,1.099064,0.1558981,333.4858,313.0998,6.464941,-0.000100374,0.9831648,0.2009498,300.3911,346.0295,358.0736,-0.05002886,1.173582,-0.01196928,354.8851,8.966154,359.2234,2,2,1,20,2020,1,50,3,862
0.1,0.320605,1.098357,0.157022,333.969,313.662,5.735575,-0.000179887,0.9832066,0.2009192,300.3884,346.0303,358.0707,-0.05006043,1.17358,-0.01186688,354.8951,8.973348,359.23,2,2,1,20,2020,1,50,3,873
