0,-0.8195536,1.196256,-0.2376351,321.0445,359.3137,0.3907149,0.000528097,0.9180707,0.2002469,300.3819,17.32681,0.4634881,-0.06985461,1.16534,-0.06295425,352.4588,13.26335,358.3891,2,2,1,15,2020,1,16,33,573
0.01111111,-0.8252542,1.192649,-0.2348757,321.1725,354.4298,4.695623,0.000497818,0.918045,0.2002471,300.3868,17.31885,0.4679978,-0.06988072,1.165381,-0.06293087,352.443,13.26151,358.3925,2,2,1,15,2020,1,16,33,582
0.02222222,-0.8224971,1.19314,-0.2258161,322.2354,356.875,3.726375,0.000494838,0.9180632,0.2002386,300.3804,17.31477,0.476146,-0.06998042,1.165298,-0.06293716,352.4186,13.24119,358.3984,2,2,1,15,2020,1,16,33,593
0.03333334,-0.8229432,1.187738,-0.2230537,322.9518,358.751,2.896523,0.000320792,0.9179037,0.2003421,300.3856,17.30101,0.4882422,-0.07003755,1.165309,-0.06292465,352.414,13.2391,358.3964,2,2,1,15,2020,1,16,33,606
0.04444445,-0.8195267,1.185969,-0.2166197,323.1667,0.1565996,1.83043,0.000326276,0.9179057,0.2003554,300.3813,17.317,0.4719828,-0.07013115,1.165354,-0.06292911,352.3999,13.23774,358.4079,2,2,1,15,2020,1,16,33,616
0.05555556,-0.8163447,1.183955,-0.2122077,323.0641,0.9418796,1.353074,0.000259399,0.9179674,0.2003442,300.3798,17.32802,0.4627544,-0.07029261,1.165323,-0.06301426,352.4015,13.23554,358.4102,2,2,1,15,2020,1,16,33,627
0.06666667,-0.812264,1.181964,-0.2057109,323.0486,1.410876,1.012746,0.000150442,0.9179206,0.2002164,300.3792,17.32398,0.463194,-0.07029297,1.16533,-0.06305417,352.382,13.22577,358.4001,2,2,1,15,2020,1,16,33,638
0.07777778,-0.8098936,1.181198,-0.2018502,322.6954,1.030066,1.017086,0.000152946,0.9179112,0.2001131,300.3775,17.34069,0.4412238,-0.07034752,1.165368,-0.06304689,352.3739,13.22535,358.381,2,2,1,15,2020,1,16,33,649
0.08888889,-0.8081264,1.180111,-0.1976234,322.42,0.5877066,1.285763,7.67E-05,0.9179106,0.2001214,300.3776,17.31669,0.4716477,-0.07038812,1.165347,-0.06302447,352.3667,13.22302,358.3656,2,2,1,15,2020,1,16,33,660
0.1,-0.8049068,1.179146,-0.1924424,322.4842,0.3081743,1.709699,4.95E-05,0.9178978,0.2001814,300.3854,17.29453,0.4940034,-0.07039899,1.16532,-0.06303011,352.3781,13.23596,358.3574,2,2,1,15,2020,1,16,33,671
