0,-0.8586369,1.048025,-0.1855058,342.3965,340.1079,0.5063667,0.000688911,0.9184809,0.1990955,299.8242,8.384508,358.0044,-0.07762586,1.156014,-0.04859196,354.0692,10.0469,358.5131,2,2,1,15,2020,2,29,27,974
0.01111111,-0.8577895,1.049165,-0.1851368,342.4447,340.3472,1.379932,0.000627041,0.9185666,0.1990598,299.8215,8.381081,358.0123,-0.07764862,1.156031,-0.04867753,354.0619,10.04373,358.5199,2,2,1,15,2020,2,29,27,983
0.02222222,-0.8574224,1.049105,-0.1844041,342.4996,340.4792,1.319166,0.000626087,0.9185948,0.1990292,299.8235,8.385012,358.0052,-0.07767639,1.156017,-0.04870485,354.0369,10.04368,358.521,2,2,1,15,2020,2,29,27,994
0.03333334,-0.8576999,1.047644,-0.1831744,342.8235,340.6245,0.4507371,0.000492096,0.9185081,0.1990739,299.823,8.364439,358.0249,-0.07778059,1.156147,-0.04873891,354.0221,10.03565,358.5118,2,2,1,15,2020,2,29,28,6
0.04444445,-0.8569305,1.046511,-0.1823004,343.3166,340.6004,359.4771,0.000417829,0.9185865,0.19903,299.8208,8.366817,358.0284,-0.07774854,1.156198,-0.0487063,354.0049,10.02951,358.499,2,2,1,15,2020,2,29,28,17
0.05555556,-0.8565412,1.045733,-0.1812346,343.9843,340.3871,359.3134,0.000450492,0.918615,0.1991562,299.8312,8.363179,358.0306,-0.07769368,1.156247,-0.04873726,353.9723,10.00957,358.5016,2,2,1,15,2020,2,29,28,28
0.06666667,-0.8574491,1.044484,-0.1805774,344.6212,339.9629,0.06560363,0.000377178,0.9186184,0.1991773,299.8291,8.341827,358.0534,-0.07769522,1.156274,-0.04866267,353.9495,10.01229,358.5079,2,2,1,15,2020,2,29,28,40
0.07777778,-0.8572354,1.043833,-0.180333,345.1031,339.6321,1.463793,0.000518203,0.9185082,0.1993848,299.8363,8.361127,358.0346,-0.07775588,1.156299,-0.04876796,353.9271,10.02569,358.504,2,2,1,15,2020,2,29,28,50
0.08888889,-0.8575175,1.043212,-0.1796711,345.6285,339.4847,2.500946,0.000452399,0.9184773,0.199221,299.829,8.351146,358.0389,-0.07768412,1.156358,-0.04878732,353.9069,10.01722,358.5018,2,2,1,15,2020,2,29,28,62
0.1,-0.8574829,1.042505,-0.1797436,345.8767,339.241,2.81021,0.000532031,0.9185188,0.1991725,299.8277,8.372999,358.0167,-0.07773538,1.156441,-0.04880432,353.8978,10.01463,358.5139,2,2,1,15,2020,2,29,28,73
